source_file	trial_id	trial_label	n_ae	total_prob	total_weighted_prob	ae_score	is_drug_arm
result_trial_data_NCT04809974_CF_Acenocoumarol_AE_mapped.tsv	trial_1	placebo	100	4.072092805057759	1.7526517052436226	1.7526517052436226	False
result_trial_data_NCT04809974_CF_Acenocoumarol_AE_mapped.tsv	trial_2	acenocoumarol	100	4.072092805057759	1.7526517052436226	1.7526517052436226	True
result_trial_data_NCT04809974_CF_Acetaminophen_AE_mapped.tsv	trial_1	placebo	100	2.095656440593297	0.8890647028572837	0.8890647028572837	False
result_trial_data_NCT04809974_CF_Acetaminophen_AE_mapped.tsv	trial_2	acetaminophen	100	2.095656440593297	0.8890647028572837	0.8890647028572837	True
result_trial_data_NCT04809974_CF_Acetazolamide_AE_mapped.tsv	trial_1	placebo	100	3.8478759936988305	1.7461180658545323	1.7461180658545323	False
result_trial_data_NCT04809974_CF_Acetazolamide_AE_mapped.tsv	trial_2	acetazolamide	100	3.8478759936988305	1.7461180658545323	1.7461180658545323	True
result_trial_data_NCT04809974_CF_Acetohexamide_AE_mapped.tsv	trial_1	placebo	100	5.595196163281794	2.2678413223009537	2.2678413223009537	False
result_trial_data_NCT04809974_CF_Acetohexamide_AE_mapped.tsv	trial_2	acetohexamide	100	5.595196163281794	2.2678413223009537	2.2678413223009537	True
result_trial_data_NCT04809974_CF_Acetohydroxamic_acid_AE_mapped.tsv	trial_1	placebo	100	4.872841218486424	2.155239669326691	2.155239669326691	False
result_trial_data_NCT04809974_CF_Acetohydroxamic_acid_AE_mapped.tsv	trial_2	acetohydroxamic acid	100	4.872841218486424	2.155239669326691	2.155239669326691	True
result_trial_data_NCT04809974_CF_Acetophenazine_AE_mapped.tsv	trial_1	placebo	100	4.154314931482072	1.6538770432118308	1.6538770432118308	False
result_trial_data_NCT04809974_CF_Acetophenazine_AE_mapped.tsv	trial_2	acetophenazine	100	4.154314931482072	1.6538770432118308	1.6538770432118308	True
result_trial_data_NCT04809974_CF_Acetylcarnitine_AE_mapped.tsv	trial_1	placebo	100	2.9684521378949236	1.2792445410741473	1.2792445410741473	False
result_trial_data_NCT04809974_CF_Acetylcarnitine_AE_mapped.tsv	trial_2	acetylcarnitine	100	2.9684521378949236	1.2792445410741473	1.2792445410741473	True
result_trial_data_NCT04809974_CF_Acetylcholine_AE_mapped.tsv	trial_1	placebo	100	3.631322929635639	1.5144976233132166	1.5144976233132166	False
result_trial_data_NCT04809974_CF_Acetylcholine_AE_mapped.tsv	trial_2	acetylcholine	100	3.631322929635639	1.5144976233132166	1.5144976233132166	True
result_trial_data_NCT04809974_CF_Acetylcysteine_AE_mapped.tsv	trial_1	placebo	100	2.6055061398073986	1.0957226711092498	1.0957226711092498	False
result_trial_data_NCT04809974_CF_Acetylcysteine_AE_mapped.tsv	trial_2	acetylcysteine	100	2.6055061398073986	1.0957226711092498	1.0957226711092498	True
result_trial_data_NCT04809974_CF_Acetylsalicylic_acid_AE_mapped.tsv	trial_1	placebo	100	2.4150388808920935	0.9828748665750007	0.9828748665750007	False
result_trial_data_NCT04809974_CF_Acetylsalicylic_acid_AE_mapped.tsv	trial_2	acetylsalicylic acid	100	2.4150388808920935	0.9828748665750007	0.9828748665750007	True
result_trial_data_NCT04809974_CF_Acipimox_AE_mapped.tsv	trial_1	placebo	100	2.8015446849167294	1.0911488241516034	1.0911488241516034	False
result_trial_data_NCT04809974_CF_Acipimox_AE_mapped.tsv	trial_2	acipimox	100	2.8015446849167294	1.0911488241516034	1.0911488241516034	True
result_trial_data_NCT04809974_CF_Acitretin_AE_mapped.tsv	trial_1	placebo	100	2.8960690461099095	1.2221545799751747	1.2221545799751747	False
result_trial_data_NCT04809974_CF_Acitretin_AE_mapped.tsv	trial_2	acitretin	100	2.8960690461099095	1.2221545799751747	1.2221545799751747	True
result_trial_data_NCT04809974_CF_Acrivastine_AE_mapped.tsv	trial_1	placebo	100	5.747961675748225	2.3396470321342333	2.3396470321342333	False
result_trial_data_NCT04809974_CF_Acrivastine_AE_mapped.tsv	trial_2	acrivastine	100	5.747961675748225	2.3396470321342333	2.3396470321342333	True
result_trial_data_NCT04809974_CF_Acyclovir_AE_mapped.tsv	trial_1	placebo	100	3.543961425311859	1.563203152175991	1.563203152175991	False
result_trial_data_NCT04809974_CF_Acyclovir_AE_mapped.tsv	trial_2	acyclovir	100	3.543961425311859	1.563203152175991	1.563203152175991	True
result_trial_data_NCT04809974_CF_Adapalene_AE_mapped.tsv	trial_1	placebo	100	1.8936709212139204	0.816098199633414	0.816098199633414	False
result_trial_data_NCT04809974_CF_Adapalene_AE_mapped.tsv	trial_2	adapalene	100	1.8936709212139204	0.816098199633414	0.816098199633414	True
result_trial_data_NCT04809974_CF_Adefovir_dipivoxil_AE_mapped.tsv	trial_1	placebo	100	2.9404175905510734	1.1888805084861793	1.1888805084861793	False
result_trial_data_NCT04809974_CF_Adefovir_dipivoxil_AE_mapped.tsv	trial_2	adefovir dipivoxil	100	2.9404175905510734	1.1888805084861793	1.1888805084861793	True
result_trial_data_NCT04809974_CF_Ademetionine_AE_mapped.tsv	trial_1	placebo	100	3.2068338114768222	1.2924425952136498	1.2924425952136498	False
result_trial_data_NCT04809974_CF_Ademetionine_AE_mapped.tsv	trial_2	ademetionine	100	3.2068338114768222	1.2924425952136498	1.2924425952136498	True
result_trial_data_NCT04809974_CF_Adenosine_AE_mapped.tsv	trial_1	placebo	100	2.634818422608072	1.0878794307121986	1.0878794307121986	False
result_trial_data_NCT04809974_CF_Adenosine_AE_mapped.tsv	trial_2	adenosine	100	2.634818422608072	1.0878794307121986	1.0878794307121986	True
result_trial_data_NCT04809974_CF_Adenosine_phosphate_AE_mapped.tsv	trial_1	placebo	100	4.270975228399034	1.8102319779805822	1.8102319779805822	False
result_trial_data_NCT04809974_CF_Adenosine_phosphate_AE_mapped.tsv	trial_2	adenosine phosphate	100	4.270975228399034	1.8102319779805822	1.8102319779805822	True
result_trial_data_NCT04809974_CF_Afatinib_AE_mapped.tsv	trial_1	placebo	100	6.0894453600048974	2.212508028326554	2.212508028326554	False
result_trial_data_NCT04809974_CF_Afatinib_AE_mapped.tsv	trial_2	afatinib	100	6.0894453600048974	2.212508028326554	2.212508028326554	True
result_trial_data_NCT04809974_CF_Agomelatine_AE_mapped.tsv	trial_1	placebo	100	4.329007977619763	1.6878215899225304	1.6878215899225304	False
result_trial_data_NCT04809974_CF_Agomelatine_AE_mapped.tsv	trial_2	agomelatine	100	4.329007977619763	1.6878215899225304	1.6878215899225304	True
result_trial_data_NCT04809974_CF_Albendazole_AE_mapped.tsv	trial_1	placebo	100	2.994632656686003	1.2971078224712964	1.2971078224712964	False
result_trial_data_NCT04809974_CF_Albendazole_AE_mapped.tsv	trial_2	albendazole	100	2.994632656686003	1.2971078224712964	1.2971078224712964	True
result_trial_data_NCT04809974_CF_Alclofenac_AE_mapped.tsv	trial_1	placebo	100	6.047972014173861	2.4563967004884018	2.4563967004884018	False
result_trial_data_NCT04809974_CF_Alclofenac_AE_mapped.tsv	trial_2	alclofenac	100	6.047972014173861	2.4563967004884018	2.4563967004884018	True
result_trial_data_NCT04809974_CF_Alcuronium_AE_mapped.tsv	trial_1	placebo	100	3.257813411764796	1.4319184049963933	1.4319184049963933	False
result_trial_data_NCT04809974_CF_Alcuronium_AE_mapped.tsv	trial_2	alcuronium	100	3.257813411764796	1.4319184049963933	1.4319184049963933	True
result_trial_data_NCT04809974_CF_Alectinib_AE_mapped.tsv	trial_1	placebo	100	8.578436460345978	3.318874778132884	3.318874778132884	False
result_trial_data_NCT04809974_CF_Alectinib_AE_mapped.tsv	trial_2	alectinib	100	8.578436460345978	3.318874778132884	3.318874778132884	True
result_trial_data_NCT04809974_CF_Alendronic_acid_AE_mapped.tsv	trial_1	placebo	100	2.2520503541454624	0.9462156568071786	0.9462156568071786	False
result_trial_data_NCT04809974_CF_Alendronic_acid_AE_mapped.tsv	trial_2	alendronic acid	100	2.2520503541454624	0.9462156568071786	0.9462156568071786	True
result_trial_data_NCT04809974_CF_Alfacalcidol_AE_mapped.tsv	trial_1	placebo	100	3.226786255836482	1.413036991097031	1.413036991097031	False
result_trial_data_NCT04809974_CF_Alfacalcidol_AE_mapped.tsv	trial_2	alfacalcidol	100	3.226786255836482	1.413036991097031	1.413036991097031	True
result_trial_data_NCT04809974_CF_Alfuzosin_AE_mapped.tsv	trial_1	placebo	100	2.6893455041572403	1.1138827985851074	1.1138827985851074	False
result_trial_data_NCT04809974_CF_Alfuzosin_AE_mapped.tsv	trial_2	alfuzosin	100	2.6893455041572403	1.1138827985851074	1.1138827985851074	True
result_trial_data_NCT04809974_CF_Alimemazine_AE_mapped.tsv	trial_1	placebo	100	4.327583709731694	1.759221619507296	1.759221619507296	False
result_trial_data_NCT04809974_CF_Alimemazine_AE_mapped.tsv	trial_2	alimemazine	100	4.327583709731694	1.759221619507296	1.759221619507296	True
result_trial_data_NCT04809974_CF_Aliskiren_AE_mapped.tsv	trial_1	placebo	100	4.042346892878409	1.8008655192563292	1.8008655192563292	False
result_trial_data_NCT04809974_CF_Aliskiren_AE_mapped.tsv	trial_2	aliskiren	100	4.042346892878409	1.8008655192563292	1.8008655192563292	True
result_trial_data_NCT04809974_CF_Alitretinoin_AE_mapped.tsv	trial_1	placebo	100	3.0676135299727276	1.2574608025257457	1.2574608025257457	False
result_trial_data_NCT04809974_CF_Alitretinoin_AE_mapped.tsv	trial_2	alitretinoin	100	3.0676135299727276	1.2574608025257457	1.2574608025257457	True
result_trial_data_NCT04809974_CF_Allopurinol_AE_mapped.tsv	trial_1	placebo	100	4.799504945054646	2.0727681424003075	2.0727681424003075	False
result_trial_data_NCT04809974_CF_Allopurinol_AE_mapped.tsv	trial_2	allopurinol	100	4.799504945054646	2.0727681424003075	2.0727681424003075	True
result_trial_data_NCT04809974_CF_Allylestrenol_AE_mapped.tsv	trial_1	placebo	100	3.301002562046046	1.3587654964299853	1.3587654964299853	False
result_trial_data_NCT04809974_CF_Allylestrenol_AE_mapped.tsv	trial_2	allylestrenol	100	3.301002562046046	1.3587654964299853	1.3587654964299853	True
result_trial_data_NCT04809974_CF_Almitrine_AE_mapped.tsv	trial_1	placebo	100	5.085403554141517	2.1146038139704597	2.1146038139704597	False
result_trial_data_NCT04809974_CF_Almitrine_AE_mapped.tsv	trial_2	almitrine	100	5.085403554141517	2.1146038139704597	2.1146038139704597	True
result_trial_data_NCT04809974_CF_Almotriptan_AE_mapped.tsv	trial_1	placebo	100	3.9808285329490856	1.6018460127525014	1.6018460127525014	False
result_trial_data_NCT04809974_CF_Almotriptan_AE_mapped.tsv	trial_2	almotriptan	100	3.9808285329490856	1.6018460127525014	1.6018460127525014	True
result_trial_data_NCT04809974_CF_Alogliptin_AE_mapped.tsv	trial_1	placebo	100	3.1034345235675524	1.2402826898731272	1.2402826898731272	False
result_trial_data_NCT04809974_CF_Alogliptin_AE_mapped.tsv	trial_2	alogliptin	100	3.1034345235675524	1.2402826898731272	1.2402826898731272	True
result_trial_data_NCT04809974_CF_Alosetron_AE_mapped.tsv	trial_1	placebo	100	5.13503690436482	2.1374544345540905	2.1374544345540905	False
result_trial_data_NCT04809974_CF_Alosetron_AE_mapped.tsv	trial_2	alosetron	100	5.13503690436482	2.1374544345540905	2.1374544345540905	True
result_trial_data_NCT04809974_CF_Alpelisib_AE_mapped.tsv	trial_1	placebo	100	9.171006530523297	3.544003952806814	3.544003952806814	False
result_trial_data_NCT04809974_CF_Alpelisib_AE_mapped.tsv	trial_2	alpelisib	100	9.171006530523297	3.544003952806814	3.544003952806814	True
result_trial_data_NCT04809974_CF_Alprazolam_AE_mapped.tsv	trial_1	placebo	100	2.42322073783725	0.975016052694989	0.975016052694989	False
result_trial_data_NCT04809974_CF_Alprazolam_AE_mapped.tsv	trial_2	alprazolam	100	2.42322073783725	0.975016052694989	0.975016052694989	True
result_trial_data_NCT04809974_CF_Alprostadil_AE_mapped.tsv	trial_1	placebo	100	3.3113479036837767	1.453678979887625	1.453678979887625	False
result_trial_data_NCT04809974_CF_Alprostadil_AE_mapped.tsv	trial_2	alprostadil	100	3.3113479036837767	1.453678979887625	1.453678979887625	True
result_trial_data_NCT04809974_CF_Altretamine_AE_mapped.tsv	trial_1	placebo	100	5.003869445994492	2.0632422404829396	2.0632422404829396	False
result_trial_data_NCT04809974_CF_Altretamine_AE_mapped.tsv	trial_2	altretamine	100	5.003869445994492	2.0632422404829396	2.0632422404829396	True
result_trial_data_NCT04809974_CF_Alverine_AE_mapped.tsv	trial_1	placebo	100	3.339953575283284	1.4234340446535478	1.4234340446535478	False
result_trial_data_NCT04809974_CF_Alverine_AE_mapped.tsv	trial_2	alverine	100	3.339953575283284	1.4234340446535478	1.4234340446535478	True
result_trial_data_NCT04809974_CF_Alvimopan_AE_mapped.tsv	trial_1	placebo	100	3.673523291945452	1.6743525651283537	1.6743525651283537	False
result_trial_data_NCT04809974_CF_Alvimopan_AE_mapped.tsv	trial_2	alvimopan	100	3.673523291945452	1.6743525651283537	1.6743525651283537	True
result_trial_data_NCT04809974_CF_Amantadine_AE_mapped.tsv	trial_1	placebo	100	3.1727383155375666	1.336345785250885	1.336345785250885	False
result_trial_data_NCT04809974_CF_Amantadine_AE_mapped.tsv	trial_2	amantadine	100	3.1727383155375666	1.336345785250885	1.336345785250885	True
result_trial_data_NCT04809974_CF_Ambenonium_AE_mapped.tsv	trial_1	placebo	100	5.595600830391044	2.2611328133381883	2.2611328133381883	False
result_trial_data_NCT04809974_CF_Ambenonium_AE_mapped.tsv	trial_2	ambenonium	100	5.595600830391044	2.2611328133381883	2.2611328133381883	True
result_trial_data_NCT04809974_CF_Ambrisentan_AE_mapped.tsv	trial_1	placebo	100	5.646643210202451	2.471453078277407	2.471453078277407	False
result_trial_data_NCT04809974_CF_Ambrisentan_AE_mapped.tsv	trial_2	ambrisentan	100	5.646643210202451	2.471453078277407	2.471453078277407	True
result_trial_data_NCT04809974_CF_Amcinonide_AE_mapped.tsv	trial_1	placebo	100	5.441217688843603	2.178628630237652	2.178628630237652	False
result_trial_data_NCT04809974_CF_Amcinonide_AE_mapped.tsv	trial_2	amcinonide	100	5.441217688843603	2.178628630237652	2.178628630237652	True
result_trial_data_NCT04809974_CF_Amdinocillin_AE_mapped.tsv	trial_1	placebo	100	3.6336747370660256	1.573327281093223	1.573327281093223	False
result_trial_data_NCT04809974_CF_Amdinocillin_AE_mapped.tsv	trial_2	amdinocillin	100	3.6336747370660256	1.573327281093223	1.573327281093223	True
result_trial_data_NCT04809974_CF_Amifampridine_AE_mapped.tsv	trial_1	placebo	100	3.779290707781906	1.5155441158218292	1.5155441158218292	False
result_trial_data_NCT04809974_CF_Amifampridine_AE_mapped.tsv	trial_2	amifampridine	100	3.779290707781906	1.5155441158218292	1.5155441158218292	True
result_trial_data_NCT04809974_CF_Amifostine_AE_mapped.tsv	trial_1	placebo	100	4.2847680337727025	1.7343900450505298	1.7343900450505298	False
result_trial_data_NCT04809974_CF_Amifostine_AE_mapped.tsv	trial_2	amifostine	100	4.2847680337727025	1.7343900450505298	1.7343900450505298	True
result_trial_data_NCT04809974_CF_Amikacin_AE_mapped.tsv	trial_1	placebo	100	2.7991956854239053	1.2055390826892085	1.2055390826892085	False
result_trial_data_NCT04809974_CF_Amikacin_AE_mapped.tsv	trial_2	amikacin	100	2.7991956854239053	1.2055390826892085	1.2055390826892085	True
result_trial_data_NCT04809974_CF_Amiloride_AE_mapped.tsv	trial_1	placebo	100	4.697726963087912	2.122728975815696	2.122728975815696	False
result_trial_data_NCT04809974_CF_Amiloride_AE_mapped.tsv	trial_2	amiloride	100	4.697726963087912	2.122728975815696	2.122728975815696	True
result_trial_data_NCT04809974_CF_Amineptine_AE_mapped.tsv	trial_1	placebo	100	5.622989565134044	2.21366195543669	2.21366195543669	False
result_trial_data_NCT04809974_CF_Amineptine_AE_mapped.tsv	trial_2	amineptine	100	5.622989565134044	2.21366195543669	2.21366195543669	True
result_trial_data_NCT04809974_CF_Aminobenzoic_acid_AE_mapped.tsv	trial_1	placebo	100	2.8524807672947596	1.2128221445484066	1.2128221445484066	False
result_trial_data_NCT04809974_CF_Aminobenzoic_acid_AE_mapped.tsv	trial_2	aminobenzoic acid	100	2.8524807672947596	1.2128221445484066	1.2128221445484066	True
result_trial_data_NCT04809974_CF_Aminocaproic_acid_AE_mapped.tsv	trial_1	placebo	100	2.5332601852714967	1.0925619590794649	1.0925619590794649	False
result_trial_data_NCT04809974_CF_Aminocaproic_acid_AE_mapped.tsv	trial_2	aminocaproic acid	100	2.5332601852714967	1.0925619590794649	1.0925619590794649	True
result_trial_data_NCT04809974_CF_Aminoglutethimide_AE_mapped.tsv	trial_1	placebo	100	3.747054416686292	1.6005613461369628	1.6005613461369628	False
result_trial_data_NCT04809974_CF_Aminoglutethimide_AE_mapped.tsv	trial_2	aminoglutethimide	100	3.747054416686292	1.6005613461369628	1.6005613461369628	True
result_trial_data_NCT04809974_CF_Aminohippuric_acid_AE_mapped.tsv	trial_1	placebo	100	4.087805893272157	1.7860753326676766	1.7860753326676766	False
result_trial_data_NCT04809974_CF_Aminohippuric_acid_AE_mapped.tsv	trial_2	aminohippuric acid	100	4.087805893272157	1.7860753326676766	1.7860753326676766	True
result_trial_data_NCT04809974_CF_Aminolevulinic_acid_AE_mapped.tsv	trial_1	placebo	100	1.8984188232570838	0.831025531864723	0.831025531864723	False
result_trial_data_NCT04809974_CF_Aminolevulinic_acid_AE_mapped.tsv	trial_2	aminolevulinic acid	100	1.8984188232570838	0.831025531864723	0.831025531864723	True
result_trial_data_NCT04809974_CF_Aminophenazone_AE_mapped.tsv	trial_1	placebo	100	5.44231509044766	2.2109386218711715	2.2109386218711715	False
result_trial_data_NCT04809974_CF_Aminophenazone_AE_mapped.tsv	trial_2	aminophenazone	100	5.44231509044766	2.2109386218711715	2.2109386218711715	True
result_trial_data_NCT04809974_CF_Aminophylline_AE_mapped.tsv	trial_1	placebo	100	2.6111505609005645	1.1099121550796536	1.1099121550796536	False
result_trial_data_NCT04809974_CF_Aminophylline_AE_mapped.tsv	trial_2	aminophylline	100	2.6111505609005645	1.1099121550796536	1.1099121550796536	True
result_trial_data_NCT04809974_CF_Aminosalicylic_acid_AE_mapped.tsv	trial_1	placebo	100	2.4047778975218486	0.9689807200571504	0.9689807200571504	False
result_trial_data_NCT04809974_CF_Aminosalicylic_acid_AE_mapped.tsv	trial_2	aminosalicylic acid	100	2.4047778975218486	0.9689807200571504	0.9689807200571504	True
result_trial_data_NCT04809974_CF_Amiodarone_AE_mapped.tsv	trial_1	placebo	100	2.611496226862068	1.0290646945359168	1.0290646945359168	False
result_trial_data_NCT04809974_CF_Amiodarone_AE_mapped.tsv	trial_2	amiodarone	100	2.611496226862068	1.0290646945359168	1.0290646945359168	True
result_trial_data_NCT04809974_CF_Amisulpride_AE_mapped.tsv	trial_1	placebo	100	3.049683101475234	1.2576186833903176	1.2576186833903176	False
result_trial_data_NCT04809974_CF_Amisulpride_AE_mapped.tsv	trial_2	amisulpride	100	3.049683101475234	1.2576186833903176	1.2576186833903176	True
result_trial_data_NCT04809974_CF_Amitriptyline_AE_mapped.tsv	trial_1	placebo	100	3.171216987073417	1.2270293874200415	1.2270293874200415	False
result_trial_data_NCT04809974_CF_Amitriptyline_AE_mapped.tsv	trial_2	amitriptyline	100	3.171216987073417	1.2270293874200415	1.2270293874200415	True
result_trial_data_NCT04809974_CF_Amlexanox_AE_mapped.tsv	trial_1	placebo	100	6.466203529387708	2.7521906593348815	2.7521906593348815	False
result_trial_data_NCT04809974_CF_Amlexanox_AE_mapped.tsv	trial_2	amlexanox	100	6.466203529387708	2.7521906593348815	2.7521906593348815	True
result_trial_data_NCT04809974_CF_Amlodipine_AE_mapped.tsv	trial_1	placebo	100	3.766028476878996	1.5750393675873036	1.5750393675873036	False
result_trial_data_NCT04809974_CF_Amlodipine_AE_mapped.tsv	trial_2	amlodipine	100	3.766028476878996	1.5750393675873036	1.5750393675873036	True
result_trial_data_NCT04809974_CF_Amobarbital_AE_mapped.tsv	trial_1	placebo	100	4.1124379653483585	1.6841634174808844	1.6841634174808844	False
result_trial_data_NCT04809974_CF_Amobarbital_AE_mapped.tsv	trial_2	amobarbital	100	4.1124379653483585	1.6841634174808844	1.6841634174808844	True
result_trial_data_NCT04809974_CF_Amodiaquine_AE_mapped.tsv	trial_1	placebo	100	4.289570603519674	1.6655416486784798	1.6655416486784798	False
result_trial_data_NCT04809974_CF_Amodiaquine_AE_mapped.tsv	trial_2	amodiaquine	100	4.289570603519674	1.6655416486784798	1.6655416486784798	True
result_trial_data_NCT04809974_CF_Amorolfine_AE_mapped.tsv	trial_1	placebo	100	3.488184977322812	1.4393420521169882	1.4393420521169882	False
result_trial_data_NCT04809974_CF_Amorolfine_AE_mapped.tsv	trial_2	amorolfine	100	3.488184977322812	1.4393420521169882	1.4393420521169882	True
result_trial_data_NCT04809974_CF_Amoxapine_AE_mapped.tsv	trial_1	placebo	100	3.955005438998337	1.5163720761192945	1.5163720761192945	False
result_trial_data_NCT04809974_CF_Amoxapine_AE_mapped.tsv	trial_2	amoxapine	100	3.955005438998337	1.5163720761192945	1.5163720761192945	True
result_trial_data_NCT04809974_CF_Amoxicillin_AE_mapped.tsv	trial_1	placebo	100	2.1737991683185056	0.9709912339458222	0.9709912339458222	False
result_trial_data_NCT04809974_CF_Amoxicillin_AE_mapped.tsv	trial_2	amoxicillin	100	2.1737991683185056	0.9709912339458222	0.9709912339458222	True
result_trial_data_NCT04809974_CF_Amphetamine_AE_mapped.tsv	trial_1	placebo	100	2.7553675351664375	1.068163360678589	1.068163360678589	False
result_trial_data_NCT04809974_CF_Amphetamine_AE_mapped.tsv	trial_2	amphetamine	100	2.7553675351664375	1.068163360678589	1.068163360678589	True
result_trial_data_NCT04809974_CF_Amphotericin_B_AE_mapped.tsv	trial_1	placebo	100	3.3957989122718524	1.4681529169203693	1.4681529169203693	False
result_trial_data_NCT04809974_CF_Amphotericin_B_AE_mapped.tsv	trial_2	amphotericin b	100	3.3957989122718524	1.4681529169203693	1.4681529169203693	True
result_trial_data_NCT04809974_CF_Ampicillin_AE_mapped.tsv	trial_1	placebo	100	2.902072574011977	1.3019336382392774	1.3019336382392774	False
result_trial_data_NCT04809974_CF_Ampicillin_AE_mapped.tsv	trial_2	ampicillin	100	2.902072574011977	1.3019336382392774	1.3019336382392774	True
result_trial_data_NCT04809974_CF_Amprenavir_AE_mapped.tsv	trial_1	placebo	100	3.3184318551793646	1.3589342129882405	1.3589342129882405	False
result_trial_data_NCT04809974_CF_Amprenavir_AE_mapped.tsv	trial_2	amprenavir	100	3.3184318551793646	1.3589342129882405	1.3589342129882405	True
result_trial_data_NCT04809974_CF_Amrinone_AE_mapped.tsv	trial_1	placebo	100	6.194178339093919	2.42519314480014	2.42519314480014	False
result_trial_data_NCT04809974_CF_Amrinone_AE_mapped.tsv	trial_2	amrinone	100	6.194178339093919	2.42519314480014	2.42519314480014	True
result_trial_data_NCT04809974_CF_Amsacrine_AE_mapped.tsv	trial_1	placebo	100	5.175365809351201	2.055295768310314	2.055295768310314	False
result_trial_data_NCT04809974_CF_Amsacrine_AE_mapped.tsv	trial_2	amsacrine	100	5.175365809351201	2.055295768310314	2.055295768310314	True
result_trial_data_NCT04809974_CF_Anagrelide_AE_mapped.tsv	trial_1	placebo	100	9.403425272554156	3.7918038084637358	3.7918038084637358	False
result_trial_data_NCT04809974_CF_Anagrelide_AE_mapped.tsv	trial_2	anagrelide	100	9.403425272554156	3.7918038084637358	3.7918038084637358	True
result_trial_data_NCT04809974_CF_Anastrozole_AE_mapped.tsv	trial_1	placebo	100	3.7182193715125273	1.5896450952393915	1.5896450952393915	False
result_trial_data_NCT04809974_CF_Anastrozole_AE_mapped.tsv	trial_2	anastrozole	100	3.7182193715125273	1.5896450952393915	1.5896450952393915	True
result_trial_data_NCT04809974_CF_Anisindione_AE_mapped.tsv	trial_1	placebo	100	5.643845187500115	2.2741131116636075	2.2741131116636075	False
result_trial_data_NCT04809974_CF_Anisindione_AE_mapped.tsv	trial_2	anisindione	100	5.643845187500115	2.2741131116636075	2.2741131116636075	True
result_trial_data_NCT04809974_CF_Antazoline_AE_mapped.tsv	trial_1	placebo	100	4.63157195411622	1.9517542344517986	1.9517542344517986	False
result_trial_data_NCT04809974_CF_Antazoline_AE_mapped.tsv	trial_2	antazoline	100	4.63157195411622	1.9517542344517986	1.9517542344517986	True
